ranges,intensities,ray_angle
0.8709999918937683,369.0,-166.07700446132216
0.8690000176429749,367.0,-166.0056044585135
0.8730000257492065,370.0,-165.93420445570484
0.8619999885559082,371.0,-165.86280445289617
0.8659999966621399,369.0,-165.7914044500875
0.8820000290870667,367.0,-165.72000444727882
0.8650000095367432,368.0,-165.64860444447018
0.8930000066757202,365.0,-165.5772044416615
0.8709999918937683,367.0,-165.50580443885283
0.8899999856948853,367.0,-165.4344044360442
0.8539999723434448,373.0,-165.36300443323552
0.8669999837875366,371.0,-165.29160443042684
0.8809999823570251,369.0,-165.22020442761817
0.8669999837875366,371.0,-165.14880442480953
0.875,368.0,-165.07740442200085
0.8679999709129333,369.0,-165.00600441919218
0.8880000114440918,365.0,-164.9346044163835
0.8759999871253967,366.0,-164.86320441357486
0.8790000081062317,366.0,-164.7918044107662
0.8809999823570251,367.0,-164.72040440795752
0.8709999918937683,367.0,-164.64900440514887
0.8830000162124634,369.0,-164.5776044023402
0.8629999756813049,367.0,-164.50620439953153
0.8930000066757202,366.0,-164.43480439672285
0.8759999871253967,368.0,-164.3634043939142
0.8809999823570251,366.0,-164.29200439110554
0.8759999871253967,369.0,-164.22060438829686
0.8840000033378601,368.0,-164.1492043854882
0.8939999938011169,366.0,-164.07780438267955
0.8679999709129333,369.0,-164.00640437987087
0.8809999823570251,366.0,-163.9350043770622
0.8610000014305115,369.0,-163.86360437425355
0.8740000128746033,368.0,-163.79220437144488
0.878000020980835,368.0,-163.7208043686362
0.8799999952316284,367.0,-163.64940436582754
0.8799999952316284,368.0,-163.5780043630189
0.875,368.0,-163.50660436021022
0.8619999885559082,370.0,-163.43520435740155
0.8830000162124634,366.0,-163.36380435459287
0.8870000243186951,367.0,-163.29240435178423
0.8790000081062317,369.0,-163.22100434897555
0.8809999823570251,367.0,-163.14960434616688
0.8600000143051147,370.0,-163.07820434335824
0.8809999823570251,369.0,-163.00680434054956
0.8830000162124634,369.0,-162.9354043377409
0.878000020980835,368.0,-162.86400433493222
0.8930000066757202,366.0,-162.79260433212357
0.8690000176429749,368.0,-162.7212043293149
0.8870000243186951,368.0,-162.64980432650623
0.8939999938011169,367.0,-162.57840432369755
0.8899999856948853,367.0,-162.5070043208889
0.8930000066757202,366.0,-162.43560431808024
0.8920000195503235,364.0,-162.36420431527156
0.8840000033378601,368.0,-162.29280431246292
0.8970000147819519,366.0,-162.22140430965425
0.8859999775886536,364.0,-162.15000430684557
0.8669999837875366,369.0,-162.0786043040369
0.8980000019073486,365.0,-162.00720430122826
0.8769999742507935,367.0,-161.93580429841958
0.871999979019165,370.0,-161.8644042956109
0.875,366.0,-161.79300429280227
0.8840000033378601,365.0,-161.7216042899936
0.8930000066757202,367.0,-161.65020428718492
0.8830000162124634,366.0,-161.57880428437625
0.902999997138977,367.0,-161.5074042815676
0.8679999709129333,369.0,-161.43600427875893
0.8880000114440918,367.0,-161.36460427595026
0.8920000195503235,367.0,-161.29320427314158
0.8930000066757202,365.0,-161.22180427033294
0.8960000276565552,366.0,-161.15040426752427
0.8949999809265137,365.0,-161.0790042647156
0.8970000147819519,364.0,-161.00760426190695
0.8859999775886536,366.0,-160.93620425909828
0.8960000276565552,366.0,-160.8648042562896
0.8840000033378601,367.0,-160.79340425348093
0.8949999809265137,369.0,-160.72200425067228
0.8980000019073486,367.0,-160.6506042478636
0.8859999775886536,366.0,-160.57920424505494
0.9049999713897705,363.0,-160.50780424224627
0.9110000133514404,364.0,-160.43640423943762
0.9020000100135803,367.0,-160.36500423662895
0.8830000162124634,366.0,-160.29360423382028
0.8849999904632568,367.0,-160.22220423101163
0.8999999761581421,366.0,-160.15080422820296
0.8870000243186951,366.0,-160.07940422539428
0.902999997138977,363.0,-160.0080042225856
0.8889999985694885,367.0,-159.93660421977697
0.9049999713897705,363.0,-159.8652042169683
0.8960000276565552,364.0,-159.79380421415962
0.8970000147819519,364.0,-159.72240421135095
0.9089999794960022,364.0,-159.6510042085423
0.9079999923706055,364.0,-159.57960420573363
0.9100000262260437,363.0,-159.50820420292496
0.8840000033378601,366.0,-159.4368042001163
0.9139999747276306,365.0,-159.36540419730764
0.9020000100135803,363.0,-159.29400419449897
0.9070000052452087,365.0,-159.2226041916903
0.8899999856948853,365.0,-159.15120418888165
0.9120000004768372,362.0,-159.07980418607298
0.9020000100135803,366.0,-159.0084041832643
0.9020000100135803,363.0,-158.93700418045563
0.9079999923706055,363.0,-158.865604177647
0.8880000114440918,364.0,-158.7942041748383
0.9129999876022339,361.0,-158.72280417202964
0.8999999761581421,367.0,-158.651404169221
0.9070000052452087,364.0,-158.58000416641232
0.9100000262260437,363.0,-158.50860416360365
0.8999999761581421,364.0,-158.43720416079498
0.9169999957084656,365.0,-158.36580415798633
0.9190000295639038,363.0,-158.29440415517766
0.9110000133514404,363.0,-158.223004152369
0.8999999761581421,366.0,-158.15160414956034
0.9179999828338623,364.0,-158.08020414675167
0.9120000004768372,364.0,-158.008804143943
0.9110000133514404,365.0,-157.93740414113432
0.906000018119812,366.0,-157.86600413832568
0.9089999794960022,364.0,-157.794604135517
0.9150000214576721,362.0,-157.72320413270833
0.921999990940094,366.0,-157.65180412989966
0.9150000214576721,366.0,-157.58040412709101
0.9200000166893005,363.0,-157.50900412428234
0.906000018119812,364.0,-157.43760412147367
0.9160000085830688,363.0,-157.36620411866502
0.9190000295639038,363.0,-157.29480411585635
0.9129999876022339,366.0,-157.22340411304768
0.921999990940094,364.0,-157.152004110239
0.9229999780654907,364.0,-157.08060410743036
0.9039999842643738,362.0,-157.0092041046217
0.9259999990463257,360.0,-156.93780410181301
0.9300000071525574,362.0,-156.86640409900434
0.9200000166893005,361.0,-156.7950040961957
0.9210000038146973,362.0,-156.72360409338702
0.9300000071525574,363.0,-156.65220409057835
0.9179999828338623,364.0,-156.5808040877697
0.9120000004768372,365.0,-156.50940408496103
0.9269999861717224,363.0,-156.43800408215236
0.9309999942779541,361.0,-156.3666040793437
0.9409999847412109,358.0,-156.29520407653504
0.9290000200271606,361.0,-156.22380407372637
0.9200000166893005,361.0,-156.1524040709177
0.9240000247955322,359.0,-156.08100406810902
0.9240000247955322,361.0,-156.00960406530038
0.9309999942779541,361.0,-155.9382040624917
0.9200000166893005,363.0,-155.86680405968303
0.9259999990463257,360.0,-155.7954040568744
0.9079999923706055,363.0,-155.72400405406572
0.9440000057220459,360.0,-155.65260405125704
0.9300000071525574,357.0,-155.58120404844837
0.9350000023841858,359.0,-155.50980404563973
0.9399999976158142,360.0,-155.43840404283105
0.9449999928474426,360.0,-155.36700404002238
0.9330000281333923,358.0,-155.2956040372137
0.9229999780654907,360.0,-155.22420403440506
0.9380000233650208,360.0,-155.1528040315964
0.9399999976158142,362.0,-155.08140402878772
0.9490000009536743,359.0,-155.01000402597907
0.9330000281333923,360.0,-154.9386040231704
0.9430000185966492,358.0,-154.86720402036173
0.9259999990463257,363.0,-154.79580401755305
0.9480000138282776,360.0,-154.7244040147444
0.9430000185966492,358.0,-154.65300401193574
0.9359999895095825,358.0,-154.58160400912706
0.9559999704360962,358.0,-154.51020400631842
0.9359999895095825,358.0,-154.43880400350974
0.9440000057220459,357.0,-154.36740400070107
0.9430000185966492,358.0,-154.2960039978924
0.9369999766349792,358.0,-154.22460399508375
0.9589999914169312,356.0,-154.15320399227508
0.9399999976158142,360.0,-154.0818039894664
0.9459999799728394,360.0,-154.01040398665774
0.9480000138282776,358.0,-153.9390039838491
0.9549999833106995,357.0,-153.86760398104042
0.9509999752044678,359.0,-153.79620397823174
0.953000009059906,355.0,-153.7248039754231
0.9380000233650208,361.0,-153.65340397261443
0.9359999895095825,359.0,-153.58200396980575
0.9570000171661377,358.0,-153.51060396699708
0.9459999799728394,361.0,-153.43920396418844
0.9490000009536743,360.0,-153.36780396137976
0.9440000057220459,358.0,-153.2964039585711
0.9660000205039978,359.0,-153.22500395576242
0.9620000123977661,357.0,-153.15360395295377
0.953000009059906,359.0,-153.0822039501451
0.9350000023841858,361.0,-153.01080394733643
0.949999988079071,357.0,-152.93940394452778
0.9509999752044678,356.0,-152.8680039417191
0.9670000076293945,354.0,-152.79660393891044
0.9559999704360962,356.0,-152.72520393610176
0.9559999704360962,359.0,-152.65380393329312
0.9539999961853027,357.0,-152.58240393048445
0.9570000171661377,355.0,-152.51100392767577
0.9470000267028809,359.0,-152.4396039248671
0.9710000157356262,354.0,-152.36820392205846
0.9610000252723694,358.0,-152.29680391924978
0.953000009059906,358.0,-152.2254039164411
0.9620000123977661,357.0,-152.15400391363247
0.9580000042915344,359.0,-152.0826039108238
0.9850000143051147,354.0,-152.01120390801512
0.9599999785423279,353.0,-151.93980390520645
0.9599999785423279,355.0,-151.8684039023978
0.9639999866485596,358.0,-151.79700389958913
0.9739999771118164,356.0,-151.72560389678046
0.9620000123977661,357.0,-151.65420389397178
0.9729999899864197,357.0,-151.58280389116314
0.9570000171661377,356.0,-151.51140388835447
0.9710000157356262,355.0,-151.4400038855458
0.9710000157356262,355.0,-151.36860388273715
0.968999981880188,353.0,-151.29720387992847
0.9710000157356262,356.0,-151.2258038771198
0.9819999933242798,356.0,-151.15440387431113
0.9660000205039978,356.0,-151.08300387150248
0.9760000109672546,354.0,-151.0116038686938
0.9610000252723694,354.0,-150.94020386588514
0.9909999966621399,353.0,-150.8688038630765
0.972000002861023,354.0,-150.79740386026782
0.9639999866485596,357.0,-150.72600385745915
0.9860000014305115,354.0,-150.65460385465047
0.9829999804496765,353.0,-150.58320385184183
0.9789999723434448,353.0,-150.51180384903316
0.972000002861023,355.0,-150.44040384622448
0.9700000286102295,355.0,-150.3690038434158
0.9710000157356262,353.0,-150.29760384060717
0.9829999804496765,355.0,-150.2262038377985
0.9660000205039978,356.0,-150.15480383498982
0.9900000095367432,353.0,-150.08340383218118
0.9769999980926514,353.0,-150.0120038293725
0.9829999804496765,352.0,-149.94060382656383
0.9700000286102295,356.0,-149.86920382375516
0.984000027179718,351.0,-149.7978038209465
0.9829999804496765,355.0,-149.72640381813784
0.9789999723434448,353.0,-149.65500381532917
0.9890000224113464,353.0,-149.5836038125205
0.9879999756813049,355.0,-149.51220380971185
0.9860000014305115,352.0,-149.44080380690318
1.003000020980835,353.0,-149.3694038040945
0.9829999804496765,355.0,-149.29800380128586
0.996999979019165,354.0,-149.22660379847719
1.0049999952316284,352.0,-149.1552037956685
0.9860000014305115,356.0,-149.08380379285984
0.9860000014305115,354.0,-149.0124037900512
1.0130000114440918,347.0,-148.94100378724252
0.9980000257492065,354.0,-148.86960378443385
0.9700000286102295,354.0,-148.79820378162518
1.0049999952316284,351.0,-148.72680377881653
1.0010000467300415,351.0,-148.65540377600786
0.996999979019165,351.0,-148.58400377319919
0.9929999709129333,351.0,-148.51260377039054
0.9900000095367432,352.0,-148.44120376758187
1.0160000324249268,351.0,-148.3698037647732
1.003999948501587,350.0,-148.29840376196452
1.0019999742507935,351.0,-148.22700375915588
1.0,351.0,-148.1556037563472
0.9900000095367432,353.0,-148.08420375353853
1.0069999694824219,353.0,-148.01280375072986
1.0089999437332153,352.0,-147.9414037479212
1.0069999694824219,352.0,-147.87000374511254
1.00600004196167,351.0,-147.79860374230387
1.0089999437332153,350.0,-147.72720373949522
1.00600004196167,350.0,-147.65580373668655
1.0010000467300415,350.0,-147.58440373387788
1.0140000581741333,350.0,-147.5130037310692
1.0110000371932983,350.0,-147.44160372826056
1.0180000066757202,348.0,-147.3702037254519
1.0260000228881836,348.0,-147.2988037226432
1.0049999952316284,350.0,-147.22740371983457
1.027999997138977,349.0,-147.1560037170259
1.0080000162124634,350.0,-147.08460371421722
1.0210000276565552,349.0,-147.01320371140855
1.0149999856948853,351.0,-146.9418037085999
1.0269999504089355,349.0,-146.87040370579123
1.0110000371932983,351.0,-146.79900370298256
1.027999997138977,348.0,-146.7276037001739
1.0260000228881836,348.0,-146.65620369736524
1.0219999551773071,347.0,-146.58480369455657
1.0190000534057617,349.0,-146.5134036917479
1.0,352.0,-146.44200368893925
1.024999976158142,351.0,-146.37060368613058
1.0290000438690186,346.0,-146.2992036833219
1.0329999923706055,347.0,-146.22780368051323
1.0230000019073486,349.0,-146.1564036777046
1.0149999856948853,349.0,-146.08500367489592
1.0260000228881836,351.0,-146.01360367208724
1.0269999504089355,349.0,-145.94220366927857
1.0390000343322754,347.0,-145.87080366646993
1.0199999809265137,349.0,-145.79940366366125
1.0379999876022339,345.0,-145.72800366085258
1.0499999523162842,344.0,-145.65660365804393
1.034000039100647,346.0,-145.58520365523526
1.0449999570846558,346.0,-145.5138036524266
1.0240000486373901,347.0,-145.44240364961792
1.055999994277954,343.0,-145.37100364680927
1.0440000295639038,344.0,-145.2996036440006
1.0399999618530273,345.0,-145.22820364119193
1.0490000247955322,346.0,-145.15680363838325
1.034999966621399,346.0,-145.0854036355746
1.0470000505447388,347.0,-145.01400363276593
1.034999966621399,349.0,-144.94260362995726
1.0540000200271606,345.0,-144.87120362714862
1.0509999990463257,347.0,-144.79980362433994
1.0429999828338623,346.0,-144.72840362153127
1.0479999780654907,345.0,-144.6570036187226
1.0390000343322754,346.0,-144.58560361591395
1.0579999685287476,345.0,-144.51420361310528
1.031999945640564,347.0,-144.4428036102966
1.0549999475479126,344.0,-144.37140360748793
1.0609999895095825,344.0,-144.3000036046793
1.0509999990463257,346.0,-144.22860360187062
1.0479999780654907,345.0,-144.15720359906194
1.0410000085830688,346.0,-144.0858035962533
1.059999942779541,347.0,-144.01440359344463
1.062000036239624,344.0,-143.94300359063595
1.0570000410079956,343.0,-143.87160358782728
1.0579999685287476,344.0,-143.80020358501864
1.062000036239624,345.0,-143.72880358220996
1.065999984741211,343.0,-143.6574035794013
1.062999963760376,345.0,-143.58600357659265
1.0800000429153442,344.0,-143.51460357378397
1.0520000457763672,345.0,-143.4432035709753
1.0709999799728394,342.0,-143.37180356816663
1.062999963760376,343.0,-143.30040356535798
1.0789999961853027,342.0,-143.2290035625493
1.069000005722046,343.0,-143.15760355974064
1.059000015258789,344.0,-143.08620355693196
1.0770000219345093,342.0,-143.01480355412332
1.0520000457763672,344.0,-142.94340355131465
1.065000057220459,343.0,-142.87200354850597
1.0729999542236328,341.0,-142.80060354569733
1.069000005722046,341.0,-142.72920354288865
1.0789999961853027,344.0,-142.65780354007998
1.0809999704360962,338.0,-142.5864035372713
1.0850000381469727,342.0,-142.51500353446266
1.0729999542236328,341.0,-142.443603531654
1.0959999561309814,341.0,-142.37220352884532
1.0889999866485596,340.0,-142.30080352603665
1.0829999446868896,343.0,-142.229403523228
1.0779999494552612,344.0,-142.15800352041933
1.0850000381469727,341.0,-142.08660351761065
1.093999981880188,340.0,-142.015203514802
1.0800000429153442,341.0,-141.94380351199334
1.0779999494552612,343.0,-141.87240350918466
1.0809999704360962,343.0,-141.801003506376
1.0889999866485596,340.0,-141.72960350356735
1.0750000476837158,342.0,-141.65820350075867
1.093999981880188,340.0,-141.58680349795
1.097000002861023,340.0,-141.51540349514133
1.0880000591278076,330.0,-141.44400349233268
1.0989999771118164,314.0,-141.372603489524
1.1030000448226929,313.0,-141.30120348671534
1.0959999561309814,320.0,-141.2298034839067
1.1039999723434448,323.0,-141.15840348109802
1.093999981880188,308.0,-141.08700347828935
1.121999979019165,280.0,-141.01560347548067
1.1069999933242798,273.0,-140.94420347267203
1.1200000047683716,287.0,-140.87280346986336
1.0989999771118164,306.0,-140.80140346705468
1.1239999532699585,313.0,-140.730003464246
1.1200000047683716,342.0,-140.65860346143737
1.0989999771118164,374.0,-140.5872034586287
1.1089999675750732,369.0,-140.51580345582002
1.1069999933242798,349.0,-140.44440345301138
1.1160000562667847,339.0,-140.3730034502027
1.100000023841858,337.0,-140.30160344739403
1.1169999837875366,337.0,-140.23020344458536
1.1239999532699585,336.0,-140.1588034417767
1.128000020980835,335.0,-140.08740343896804
1.1239999532699585,338.0,-140.01600343615937
1.1080000400543213,339.0,-139.94460343335072
1.1230000257492065,339.0,-139.87320343054205
1.1130000352859497,338.0,-139.80180342773338
1.13100004196167,339.0,-139.7304034249247
1.1200000047683716,339.0,-139.65900342211606
1.1390000581741333,335.0,-139.58760341930738
1.1330000162124634,335.0,-139.5162034164987
1.149999976158142,335.0,-139.44480341369004
1.1269999742507935,337.0,-139.3734034108814
1.1380000114440918,337.0,-139.30200340807272
1.1360000371932983,339.0,-139.23060340526405
1.1139999628067017,340.0,-139.1592034024554
1.1380000114440918,336.0,-139.08780339964673
1.1319999694824219,335.0,-139.01640339683806
1.1390000581741333,336.0,-138.94500339402938
1.1390000581741333,335.0,-138.87360339122074
1.1390000581741333,335.0,-138.80220338841207
1.1369999647140503,339.0,-138.7308033856034
1.1230000257492065,337.0,-138.65940338279472
1.1440000534057617,336.0,-138.58800337998608
1.1519999504089355,335.0,-138.5166033771774
1.1449999809265137,337.0,-138.44520337436873
1.1430000066757202,336.0,-138.3738033715601
1.1380000114440918,335.0,-138.3024033687514
1.1449999809265137,335.0,-138.23100336594274
1.1480000019073486,335.0,-138.15960336313407
1.1629999876022339,335.0,-138.08820336032542
1.1490000486373901,334.0,-138.01680335751675
1.159000039100647,336.0,-137.94540335470808
1.1380000114440918,336.0,-137.8740033518994
1.1610000133514404,334.0,-137.80260334909076
1.1469999551773071,335.0,-137.7312033462821
1.1690000295639038,335.0,-137.6598033434734
1.1690000295639038,335.0,-137.58840334066477
1.152999997138977,334.0,-137.5170033378561
1.1729999780654907,334.0,-137.44560333504742
1.1690000295639038,334.0,-137.37420333223875
1.184000015258789,333.0,-137.3028033294301
1.1779999732971191,333.0,-137.23140332662143
1.1679999828338623,333.0,-137.16000332381276
1.187999963760376,332.0,-137.0886033210041
1.1670000553131104,334.0,-137.01720331819544
1.1549999713897705,334.0,-136.94580331538677
1.1770000457763672,333.0,-136.8744033125781
1.1670000553131104,335.0,-136.80300330976945
1.1720000505447388,336.0,-136.73160330696078
1.1779999732971191,334.0,-136.6602033041521
1.1979999542236328,331.0,-136.58880330134343
1.180999994277954,333.0,-136.5174032985348
1.1690000295639038,336.0,-136.44600329572611
1.1890000104904175,332.0,-136.37460329291744
1.1890000104904175,331.0,-136.3032032901088
1.187000036239624,332.0,-136.23180328730012
1.1990000009536743,332.0,-136.16040328449145
1.184000015258789,332.0,-136.08900328168278
1.184000015258789,332.0,-136.01760327887413
1.1859999895095825,331.0,-135.94620327606546
1.1920000314712524,332.0,-135.8748032732568
1.1679999828338623,334.0,-135.80340327044811
1.1970000267028809,332.0,-135.73200326763947
1.1959999799728394,332.0,-135.6606032648308
1.1979999542236328,333.0,-135.58920326202212
1.2070000171661377,330.0,-135.51780325921348
1.2009999752044678,331.0,-135.4464032564048
1.1950000524520874,332.0,-135.37500325359613
1.2230000495910645,330.0,-135.30360325078746
1.2089999914169312,331.0,-135.23220324797882
1.2089999914169312,328.0,-135.16080324517014
1.215999960899353,331.0,-135.08940324236147
1.2280000448226929,329.0,-135.0180032395528
1.2170000076293945,329.0,-134.94660323674415
1.2209999561309814,330.0,-134.87520323393548
1.2369999885559082,329.0,-134.8038032311268
1.2109999656677246,330.0,-134.73240322831816
1.2239999771118164,327.0,-134.6610032255095
1.218000054359436,329.0,-134.58960322270082
1.2269999980926514,328.0,-134.51820321989214
1.218999981880188,328.0,-134.4468032170835
