ranges,intensities,ray_angle
0.8479999899864197,316.0,-3.023207053192891
0.8579999804496765,311.0,-3.021960888057947
0.8560000061988831,315.0,-3.020714722923003
0.8579999804496765,320.0,-3.019468557788059
0.8429999947547913,320.0,-3.018222392653115
0.8510000109672546,320.0,-3.016976227518171
0.8429999947547913,331.0,-3.015730062383227
0.8619999885559082,341.0,-3.014483897248283
0.8420000076293945,357.0,-3.013237732113339
0.8360000252723694,374.0,-3.011991566978395
0.8539999723434448,369.0,-3.010745401843451
0.8460000157356262,370.0,-3.009499236708507
0.8569999933242798,374.0,-3.008253071573563
0.8500000238418579,374.0,-3.007006906438619
0.8460000157356262,374.0,-3.005760741303675
0.8560000061988831,371.0,-3.004514576168731
0.8479999899864197,374.0,-3.003268411033787
0.8489999771118164,375.0,-3.002022245898843
0.8410000205039978,378.0,-3.000776080763899
0.8349999785423279,376.0,-2.9995299156289548
0.8529999852180481,367.0,-2.9982837504940107
0.8399999737739563,370.0,-2.9970375853590667
0.8539999723434448,374.0,-2.9957914202241227
0.8539999723434448,375.0,-2.9945452550891787
0.8299999833106995,377.0,-2.9932990899542347
0.859000027179718,372.0,-2.9920529248192906
0.8489999771118164,373.0,-2.9908067596843466
0.8640000224113464,372.0,-2.9895605945494026
0.8650000095367432,373.0,-2.9883144294144586
0.8379999995231628,376.0,-2.9870682642795146
0.8450000286102295,374.0,-2.9858220991445705
0.8460000157356262,372.0,-2.9845759340096265
0.8579999804496765,372.0,-2.9833297688746825
0.8560000061988831,371.0,-2.9820836037397385
0.8479999899864197,374.0,-2.9808374386047944
0.8629999756813049,372.0,-2.9795912734698504
0.8289999961853027,378.0,-2.9783451083349064
0.8579999804496765,374.0,-2.9770989431999624
0.8190000057220459,379.0,-2.9758527780650184
0.8420000076293945,378.0,-2.9746066129300743
0.8429999947547913,376.0,-2.9733604477951303
0.843999981880188,376.0,-2.9721142826601863
0.8550000190734863,376.0,-2.9708681175252423
0.8539999723434448,374.0,-2.9696219523902982
0.8450000286102295,373.0,-2.9683757872553542
0.8360000252723694,374.0,-2.96712962212041
0.8610000014305115,373.0,-2.965883456985466
0.8460000157356262,374.0,-2.964637291850522
0.8550000190734863,373.0,-2.963391126715578
0.847000002861023,374.0,-2.962144961580634
0.8569999933242798,374.0,-2.96089879644569
0.8610000014305115,375.0,-2.959652631310746
0.847000002861023,375.0,-2.958406466175802
0.8690000176429749,371.0,-2.957160301040858
0.8450000286102295,370.0,-2.955914135905914
0.8619999885559082,369.0,-2.95466797077097
0.8669999837875366,371.0,-2.953421805636026
0.8640000224113464,374.0,-2.952175640501082
0.8560000061988831,373.0,-2.950929475366138
0.8539999723434448,375.0,-2.949683310231194
0.8629999756813049,373.0,-2.94843714509625
0.8640000224113464,374.0,-2.947190979961306
0.8610000014305115,375.0,-2.945944814826362
0.8700000047683716,374.0,-2.944698649691418
0.8550000190734863,375.0,-2.943452484556474
0.8629999756813049,373.0,-2.9422063194215298
0.8560000061988831,373.0,-2.9409601542865857
0.8650000095367432,373.0,-2.9397139891516417
0.8709999918937683,372.0,-2.9384678240166977
0.8579999804496765,375.0,-2.9372216588817537
0.8669999837875366,373.0,-2.9359754937468097
0.8460000157356262,373.0,-2.9347293286118656
0.8619999885559082,371.0,-2.9334831634769216
0.8730000257492065,369.0,-2.9322369983419776
0.8410000205039978,372.0,-2.9309908332070336
0.8500000238418579,369.0,-2.9297446680720896
0.8640000224113464,370.0,-2.9284985029371455
0.8550000190734863,371.0,-2.9272523378022015
0.8579999804496765,373.0,-2.9260061726672575
0.8579999804496765,372.0,-2.9247600075323135
0.8799999952316284,369.0,-2.9235138423973694
0.8600000143051147,372.0,-2.9222676772624254
0.8579999804496765,370.0,-2.9210215121274814
0.8539999723434448,375.0,-2.9197753469925374
0.8669999837875366,373.0,-2.9185291818575934
0.8489999771118164,375.0,-2.9172830167226493
0.8600000143051147,374.0,-2.9160368515877053
0.8700000047683716,369.0,-2.9147906864527613
0.8579999804496765,371.0,-2.9135445213178173
0.8730000257492065,373.0,-2.9122983561828732
0.8550000190734863,375.0,-2.9110521910479292
0.8569999933242798,372.0,-2.909806025912985
0.8519999980926514,370.0,-2.908559860778041
0.8500000238418579,371.0,-2.907313695643097
0.8759999871253967,368.0,-2.906067530508153
0.8669999837875366,369.0,-2.904821365373209
0.8600000143051147,373.0,-2.903575200238265
0.8650000095367432,372.0,-2.902329035103321
0.8650000095367432,372.0,-2.901082869968377
0.8659999966621399,371.0,-2.899836704833433
0.871999979019165,369.0,-2.898590539698489
0.8610000014305115,372.0,-2.897344374563545
0.8809999823570251,370.0,-2.896098209428601
0.8790000081062317,370.0,-2.894852044293657
0.8790000081062317,369.0,-2.893605879158713
0.8799999952316284,366.0,-2.892359714023769
0.8619999885559082,369.0,-2.891113548888825
0.8730000257492065,372.0,-2.889867383753881
0.859000027179718,372.0,-2.888621218618937
0.8730000257492065,371.0,-2.887375053483993
0.871999979019165,370.0,-2.886128888349049
0.8640000224113464,371.0,-2.8848827232141048
0.8629999756813049,369.0,-2.8836365580791607
0.8619999885559082,370.0,-2.8823903929442167
0.8690000176429749,368.0,-2.8811442278092727
0.8709999918937683,371.0,-2.8798980626743287
0.8679999709129333,374.0,-2.8786518975393847
0.875,373.0,-2.8774057324044406
0.8679999709129333,371.0,-2.8761595672694966
0.8679999709129333,371.0,-2.8749134021345526
0.875,371.0,-2.8736672369996086
0.8650000095367432,369.0,-2.8724210718646646
0.8790000081062317,370.0,-2.8711749067297205
0.8560000061988831,372.0,-2.8699287415947765
0.8659999966621399,372.0,-2.8686825764598325
0.8799999952316284,368.0,-2.8674364113248885
0.8799999952316284,368.0,-2.8661902461899444
0.8700000047683716,369.0,-2.8649440810550004
0.8880000114440918,367.0,-2.8636979159200564
0.875,370.0,-2.8624517507851124
0.890999972820282,367.0,-2.8612055856501684
0.8740000128746033,369.0,-2.8599594205152243
0.8889999985694885,369.0,-2.8587132553802803
0.859000027179718,371.0,-2.8574670902453363
0.875,368.0,-2.8562209251103923
0.878000020980835,365.0,-2.8549747599754483
0.8840000033378601,368.0,-2.8537285948405042
0.8799999952316284,369.0,-2.85248242970556
0.8690000176429749,371.0,-2.851236264570616
0.8740000128746033,369.0,-2.849990099435672
0.8799999952316284,367.0,-2.848743934300728
0.8650000095367432,371.0,-2.847497769165784
0.8899999856948853,368.0,-2.84625160403084
0.8700000047683716,369.0,-2.845005438895896
0.8799999952316284,369.0,-2.843759273760952
0.8920000195503235,367.0,-2.842513108626008
0.8679999709129333,368.0,-2.841266943491064
0.8769999742507935,369.0,-2.84002077835612
0.8849999904632568,368.0,-2.838774613221176
0.875,369.0,-2.837528448086232
0.8870000243186951,366.0,-2.836282282951288
0.8769999742507935,369.0,-2.835036117816344
0.8830000162124634,368.0,-2.8337899526814
0.8880000114440918,367.0,-2.832543787546456
0.8889999985694885,368.0,-2.831297622411512
0.8830000162124634,370.0,-2.830051457276568
0.8809999823570251,368.0,-2.828805292141624
0.8970000147819519,364.0,-2.8275591270066798
0.8849999904632568,369.0,-2.8263129618717358
0.8930000066757202,367.0,-2.8250667967367917
0.8939999938011169,364.0,-2.8238206316018477
0.871999979019165,368.0,-2.8225744664669037
0.8930000066757202,368.0,-2.8213283013319597
0.8899999856948853,371.0,-2.8200821361970156
0.8830000162124634,367.0,-2.8188359710620716
0.8960000276565552,366.0,-2.8175898059271276
0.8920000195503235,364.0,-2.8163436407921836
0.8939999938011169,371.0,-2.8150974756572396
0.8769999742507935,369.0,-2.8138513105222955
0.9039999842643738,363.0,-2.8126051453873515
0.902999997138977,366.0,-2.8113589802524075
0.8809999823570251,369.0,-2.8101128151174635
0.8939999938011169,368.0,-2.8088666499825194
0.8930000066757202,366.0,-2.8076204848475754
0.8960000276565552,367.0,-2.8063743197126314
0.8980000019073486,368.0,-2.8051281545776874
0.8870000243186951,370.0,-2.8038819894427434
0.8930000066757202,367.0,-2.8026358243077993
0.8930000066757202,367.0,-2.8013896591728553
0.9010000228881836,366.0,-2.8001434940379113
0.890999972820282,365.0,-2.7988973289029673
0.8989999890327454,368.0,-2.7976511637680233
0.9120000004768372,366.0,-2.7964049986330792
0.8989999890327454,366.0,-2.795158833498135
0.8999999761581421,367.0,-2.793912668363191
0.8849999904632568,369.0,-2.792666503228247
0.8930000066757202,365.0,-2.791420338093303
0.9079999923706055,366.0,-2.790174172958359
0.9049999713897705,366.0,-2.788928007823415
0.8880000114440918,366.0,-2.787681842688471
0.9070000052452087,364.0,-2.786435677553527
0.8859999775886536,366.0,-2.785189512418583
0.8980000019073486,367.0,-2.783943347283639
0.8989999890327454,366.0,-2.782697182148695
0.902999997138977,364.0,-2.781451017013751
0.9010000228881836,367.0,-2.780204851878807
0.9039999842643738,367.0,-2.778958686743863
0.9110000133514404,362.0,-2.777712521608919
0.8970000147819519,363.0,-2.776466356473975
0.9079999923706055,365.0,-2.775220191339031
0.9049999713897705,365.0,-2.773974026204087
0.9079999923706055,365.0,-2.772727861069143
0.9100000262260437,366.0,-2.771481695934199
0.9049999713897705,366.0,-2.7702355307992548
0.8980000019073486,364.0,-2.7689893656643108
0.9160000085830688,364.0,-2.7677432005293667
0.8960000276565552,366.0,-2.7664970353944227
0.9190000295639038,364.0,-2.7652508702594787
0.9160000085830688,365.0,-2.7640047051245347
0.8989999890327454,369.0,-2.7627585399895906
0.925000011920929,363.0,-2.7615123748546466
0.9039999842643738,365.0,-2.7602662097197026
0.9259999990463257,361.0,-2.7590200445847586
0.8989999890327454,367.0,-2.7577738794498146
0.9100000262260437,367.0,-2.7565277143148705
0.925000011920929,364.0,-2.7552815491799265
0.9129999876022339,368.0,-2.7540353840449825
0.9120000004768372,364.0,-2.7527892189100385
0.9269999861717224,362.0,-2.7515430537750944
0.9279999732971191,363.0,-2.7502968886401504
0.9179999828338623,361.0,-2.7490507235052064
0.9190000295639038,364.0,-2.7478045583702624
0.9190000295639038,364.0,-2.7465583932353184
0.8999999761581421,364.0,-2.7453122281003743
0.9070000052452087,365.0,-2.7440660629654303
0.9210000038146973,362.0,-2.7428198978304863
0.9269999861717224,362.0,-2.7415737326955423
0.9129999876022339,365.0,-2.7403275675605983
0.9290000200271606,365.0,-2.7390814024256542
0.9240000247955322,361.0,-2.73783523729071
0.9200000166893005,364.0,-2.736589072155766
0.9269999861717224,362.0,-2.735342907020822
0.9089999794960022,362.0,-2.734096741885878
0.9380000233650208,358.0,-2.732850576750934
0.921999990940094,362.0,-2.73160441161599
0.9200000166893005,366.0,-2.730358246481046
0.921999990940094,365.0,-2.729112081346102
0.9269999861717224,362.0,-2.727865916211158
0.9259999990463257,361.0,-2.726619751076214
0.9160000085830688,367.0,-2.72537358594127
0.9330000281333923,362.0,-2.724127420806326
0.9129999876022339,361.0,-2.722881255671382
0.9200000166893005,365.0,-2.721635090536438
0.9350000023841858,361.0,-2.720388925401494
0.9190000295639038,360.0,-2.71914276026655
0.9319999814033508,361.0,-2.717896595131606
0.9269999861717224,363.0,-2.716650429996662
0.9240000247955322,362.0,-2.715404264861718
0.9430000185966492,359.0,-2.714158099726774
0.9269999861717224,362.0,-2.7129119345918298
0.9380000233650208,360.0,-2.7116657694568858
0.9509999752044678,360.0,-2.7104196043219417
0.9380000233650208,360.0,-2.7091734391869977
0.9309999942779541,361.0,-2.7079272740520537
0.9169999957084656,363.0,-2.7066811089171097
0.9359999895095825,360.0,-2.7054349437821656
0.9399999976158142,360.0,-2.7041887786472216
0.9229999780654907,359.0,-2.7029426135122776
0.9419999718666077,361.0,-2.7016964483773336
0.9259999990463257,361.0,-2.7004502832423896
0.9350000023841858,363.0,-2.6992041181074455
0.9459999799728394,358.0,-2.6979579529725015
0.9459999799728394,359.0,-2.6967117878375575
0.9419999718666077,363.0,-2.6954656227026135
0.9380000233650208,361.0,-2.6942194575676695
0.9340000152587891,361.0,-2.6929732924327254
0.9350000023841858,362.0,-2.6917271272977814
0.9399999976158142,363.0,-2.6904809621628374
0.9350000023841858,358.0,-2.6892347970278934
0.9620000123977661,357.0,-2.6879886318929493
0.9480000138282776,360.0,-2.6867424667580053
0.9520000219345093,359.0,-2.6854963016230613
0.9369999766349792,363.0,-2.6842501364881173
0.9490000009536743,363.0,-2.6830039713531733
0.9580000042915344,361.0,-2.6817578062182292
0.9459999799728394,363.0,-2.680511641083285
0.9610000252723694,357.0,-2.679265475948341
0.9570000171661377,357.0,-2.678019310813397
0.9620000123977661,355.0,-2.676773145678453
0.9490000009536743,357.0,-2.675526980543509
0.9610000252723694,359.0,-2.674280815408565
0.9610000252723694,360.0,-2.673034650273621
0.9399999976158142,360.0,-2.671788485138677
0.9490000009536743,359.0,-2.670542320003733
0.9440000057220459,360.0,-2.669296154868789
0.9449999928474426,360.0,-2.668049989733845
0.9599999785423279,357.0,-2.666803824598901
0.9570000171661377,359.0,-2.665557659463957
0.9599999785423279,360.0,-2.664311494329013
0.9470000267028809,360.0,-2.663065329194069
0.9399999976158142,357.0,-2.661819164059125
0.9559999704360962,358.0,-2.660572998924181
0.9470000267028809,357.0,-2.659326833789237
0.9599999785423279,356.0,-2.658080668654293
0.9559999704360962,358.0,-2.656834503519349
0.9570000171661377,358.0,-2.655588338384405
0.9660000205039978,356.0,-2.6543421732494608
0.953000009059906,357.0,-2.6530960081145167
0.9570000171661377,356.0,-2.6518498429795727
0.9570000171661377,356.0,-2.6506036778446287
0.9509999752044678,358.0,-2.6493575127096847
0.9789999723434448,358.0,-2.6481113475747406
0.9660000205039978,358.0,-2.6468651824397966
0.9580000042915344,358.0,-2.6456190173048526
0.9739999771118164,357.0,-2.6443728521699086
0.9520000219345093,359.0,-2.6431266870349646
0.9639999866485596,359.0,-2.6418805219000205
0.9800000190734863,357.0,-2.6406343567650765
0.9570000171661377,358.0,-2.6393881916301325
0.9800000190734863,359.0,-2.6381420264951885
0.9580000042915344,359.0,-2.6368958613602445
0.9660000205039978,358.0,-2.6356496962253004
0.9829999804496765,355.0,-2.6344035310903564
0.9629999995231628,358.0,-2.6331573659554124
0.9810000061988831,357.0,-2.6319112008204684
0.9729999899864197,356.0,-2.6306650356855243
0.9729999899864197,357.0,-2.6294188705505803
0.9760000109672546,356.0,-2.6281727054156363
0.984000027179718,355.0,-2.6269265402806923
0.9760000109672546,358.0,-2.6256803751457483
0.9760000109672546,357.0,-2.6244342100108042
0.9750000238418579,356.0,-2.62318804487586
0.9769999980926514,356.0,-2.621941879740916
0.9769999980926514,354.0,-2.620695714605972
0.9950000047683716,353.0,-2.619449549471028
0.9700000286102295,356.0,-2.618203384336084
1.0010000467300415,354.0,-2.61695721920114
0.9810000061988831,355.0,-2.615711054066196
0.9710000157356262,356.0,-2.614464888931252
0.9829999804496765,357.0,-2.613218723796308
0.9620000123977661,357.0,-2.611972558661364
1.0,354.0,-2.61072639352642
0.9850000143051147,352.0,-2.609480228391476
0.9909999966621399,354.0,-2.608234063256532
1.0069999694824219,350.0,-2.606987898121588
0.9869999885559082,355.0,-2.605741732986644
0.9900000095367432,356.0,-2.6044955678517
1.0049999952316284,352.0,-2.603249402716756
0.9890000224113464,354.0,-2.602003237581812
0.9990000128746033,353.0,-2.600757072446868
0.9909999966621399,353.0,-2.599510907311924
0.9819999933242798,355.0,-2.59826474217698
1.0049999952316284,354.0,-2.5970185770420358
0.9879999756813049,356.0,-2.5957724119070917
0.9869999885559082,354.0,-2.5945262467721477
1.0,357.0,-2.5932800816372037
0.9869999885559082,353.0,-2.5920339165022597
1.00600004196167,352.0,-2.5907877513673156
0.9869999885559082,355.0,-2.5895415862323716
1.0110000371932983,350.0,-2.5882954210974276
1.0119999647140503,351.0,-2.5870492559624836
1.0,353.0,-2.5858030908275396
1.003999948501587,352.0,-2.5845569256925955
0.9940000176429749,351.0,-2.5833107605576515
1.0049999952316284,351.0,-2.5820645954227075
1.0160000324249268,351.0,-2.5808184302877635
1.0069999694824219,352.0,-2.5795722651528195
0.9990000128746033,353.0,-2.5783261000178754
0.9940000176429749,353.0,-2.5770799348829314
1.0260000228881836,349.0,-2.5758337697479874
1.00600004196167,353.0,-2.5745876046130434
1.0049999952316284,350.0,-2.5733414394780993
1.0140000581741333,353.0,-2.5720952743431553
1.003000020980835,350.0,-2.5708491092082113
1.0119999647140503,352.0,-2.5696029440732673
1.0019999742507935,353.0,-2.5683567789383233
1.0210000276565552,349.0,-2.5671106138033792
1.0130000114440918,349.0,-2.565864448668435
1.0290000438690186,350.0,-2.564618283533491
1.0219999551773071,350.0,-2.563372118398547
1.0130000114440918,352.0,-2.562125953263603
1.0260000228881836,352.0,-2.560879788128659
1.0160000324249268,353.0,-2.559633622993715
1.0149999856948853,350.0,-2.558387457858771
1.0269999504089355,351.0,-2.557141292723827
1.0199999809265137,351.0,-2.555895127588883
1.031000018119812,349.0,-2.554648962453939
1.0190000534057617,349.0,-2.553402797318995
1.0210000276565552,348.0,-2.552156632184051
1.0290000438690186,350.0,-2.550910467049107
1.031000018119812,351.0,-2.549664301914163
1.0369999408721924,348.0,-2.548418136779219
1.0290000438690186,350.0,-2.547171971644275
1.031000018119812,350.0,-2.545925806509331
1.0420000553131104,348.0,-2.544679641374387
1.0199999809265137,353.0,-2.543433476239443
1.031999945640564,347.0,-2.542187311104499
1.0379999876022339,349.0,-2.540941145969555
1.0420000553131104,346.0,-2.5396949808346108
1.0240000486373901,353.0,-2.5384488156996667
1.0579999685287476,347.0,-2.5372026505647227
1.0269999504089355,350.0,-2.5359564854297787
1.0429999828338623,348.0,-2.5347103202948347
1.0499999523162842,346.0,-2.5334641551598907
1.0520000457763672,348.0,-2.5322179900249466
1.0540000200271606,345.0,-2.5309718248900026
1.0379999876022339,348.0,-2.5297256597550586
1.0440000295639038,349.0,-2.5284794946201146
1.0290000438690186,348.0,-2.5272333294851705
1.0520000457763672,347.0,-2.5259871643502265
1.059000015258789,345.0,-2.5247409992152825
1.0410000085830688,348.0,-2.5234948340803385
1.059999942779541,344.0,-2.5222486689453945
1.0360000133514404,347.0,-2.5210025038104504
1.027999997138977,348.0,-2.5197563386755064
1.0470000505447388,346.0,-2.5185101735405624
1.0440000295639038,347.0,-2.5172640084056184
1.0379999876022339,349.0,-2.5160178432706743
1.0529999732971191,348.0,-2.5147716781357303
1.0520000457763672,347.0,-2.5135255130007863
1.0740000009536743,343.0,-2.5122793478658423
1.0499999523162842,345.0,-2.5110331827308983
1.0470000505447388,347.0,-2.5097870175959542
1.062000036239624,344.0,-2.50854085246101
1.0529999732971191,345.0,-2.507294687326066
1.0579999685287476,348.0,-2.506048522191122
1.059999942779541,345.0,-2.504802357056178
1.0570000410079956,343.0,-2.503556191921234
1.065000057220459,344.0,-2.50231002678629
1.059000015258789,345.0,-2.501063861651346
1.065999984741211,346.0,-2.499817696516402
1.0579999685287476,343.0,-2.498571531381458
1.0729999542236328,345.0,-2.497325366246514
1.0679999589920044,344.0,-2.49607920111157
1.062000036239624,345.0,-2.494833035976626
1.0839999914169312,343.0,-2.493586870841682
1.0820000171661377,343.0,-2.492340705706738
1.0729999542236328,342.0,-2.491094540571794
1.0729999542236328,344.0,-2.48984837543685
1.0729999542236328,342.0,-2.488602210301906
1.0880000591278076,341.0,-2.487356045166962
1.0829999446868896,342.0,-2.486109880032018
1.0729999542236328,344.0,-2.484863714897074
1.0740000009536743,344.0,-2.48361754976213
1.0729999542236328,345.0,-2.4823713846271858
1.0789999961853027,341.0,-2.4811252194922417
1.0829999446868896,342.0,-2.4798790543572977
1.069000005722046,342.0,-2.4786328892223537
1.0740000009536743,343.0,-2.4773867240874097
1.0789999961853027,342.0,-2.4761405589524657
1.093000054359436,340.0,-2.4748943938175216
1.097000002861023,339.0,-2.4736482286825776
1.0820000171661377,340.0,-2.4724020635476336
1.0980000495910645,339.0,-2.4711558984126896
1.093999981880188,341.0,-2.4699097332777455
1.100000023841858,339.0,-2.4686635681428015
1.0889999866485596,342.0,-2.4674174030078575
1.0820000171661377,340.0,-2.4661712378729135
1.1019999980926514,337.0,-2.4649250727379695
1.0950000286102295,322.0,-2.4636789076030254
1.1030000448226929,313.0,-2.4624327424680814
1.0959999561309814,318.0,-2.4611865773331374
1.0989999771118164,323.0,-2.4599404121981934
1.097000002861023,317.0,-2.4586942470632493
1.1069999933242798,298.0,-2.4574480819283053
1.1200000047683716,276.0,-2.4562019167933613
1.1230000257492065,280.0,-2.4549557516584173
1.1069999933242798,298.0,-2.4537095865234733
1.097000002861023,310.0,-2.4524634213885292
1.1050000190734863,324.0,-2.451217256253585
1.1050000190734863,363.0,-2.449971091118641
1.1109999418258667,375.0,-2.448724925983697
1.0989999771118164,362.0,-2.447478760848753
1.1239999532699585,340.0,-2.446232595713809
1.1130000352859497,336.0,-2.444986430578865
1.1150000095367432,334.0,-2.443740265443921
1.1080000400543213,337.0,-2.442494100308977
1.121000051498413,335.0,-2.441247935174033
1.121999979019165,337.0,-2.440001770039089
1.1160000562667847,339.0,-2.438755604904145
1.121000051498413,336.0,-2.437509439769201
1.1430000066757202,338.0,-2.436263274634257
1.1349999904632568,339.0,-2.435017109499313
1.1369999647140503,335.0,-2.433770944364369
1.1410000324249268,337.0,-2.432524779229425
1.1200000047683716,338.0,-2.431278614094481
1.121999979019165,341.0,-2.430032448959537
1.1200000047683716,338.0,-2.428786283824593
1.121999979019165,335.0,-2.427540118689649
1.121000051498413,338.0,-2.426293953554705
1.13100004196167,336.0,-2.4250477884197608
1.1410000324249268,337.0,-2.4238016232848167
1.1490000486373901,335.0,-2.4225554581498727
1.1419999599456787,337.0,-2.4213092930149287
1.149999976158142,335.0,-2.4200631278799847
1.128999948501587,338.0,-2.4188169627450407
1.1410000324249268,339.0,-2.4175707976100966
1.1399999856948853,340.0,-2.4163246324751526
1.128999948501587,335.0,-2.4150784673402086
1.1519999504089355,337.0,-2.4138323022052646
1.159999966621399,335.0,-2.4125861370703205
1.1390000581741333,336.0,-2.4113399719353765
1.1579999923706055,335.0,-2.4100938068004325
1.1460000276565552,335.0,-2.4088476416654885
1.1579999923706055,335.0,-2.4076014765305445
1.1419999599456787,339.0,-2.4063553113956004
1.1460000276565552,337.0,-2.4051091462606564
1.1469999551773071,338.0,-2.4038629811257124
1.1540000438690186,336.0,-2.4026168159907684
1.1540000438690186,337.0,-2.4013706508558244
1.1380000114440918,338.0,-2.4001244857208803
1.1679999828338623,335.0,-2.3988783205859363
1.1610000133514404,337.0,-2.3976321554509923
1.152999997138977,336.0,-2.3963859903160483
1.1710000038146973,335.0,-2.3951398251811042
1.1749999523162842,334.0,-2.39389366004616
1.159000039100647,335.0,-2.392647494911216
1.1699999570846558,333.0,-2.391401329776272
1.1660000085830688,335.0,-2.390155164641328
1.1770000457763672,335.0,-2.388908999506384
1.1759999990463257,335.0,-2.38766283437144
1.1770000457763672,333.0,-2.386416669236496
1.1890000104904175,332.0,-2.385170504101552
1.1740000247955322,334.0,-2.383924338966608
1.184000015258789,333.0,-2.382678173831664
1.1759999990463257,334.0,-2.38143200869672
1.1859999895095825,334.0,-2.380185843561776
1.1829999685287476,331.0,-2.378939678426832
1.184999942779541,330.0,-2.377693513291888
1.1890000104904175,334.0,-2.376447348156944
1.1790000200271606,335.0,-2.375201183022
1.187000036239624,333.0,-2.373955017887056
1.1959999799728394,332.0,-2.372708852752112
1.180999994277954,332.0,-2.371462687617168
1.194000005722046,333.0,-2.370216522482224
1.2039999961853027,333.0,-2.36897035734728
1.1890000104904175,330.0,-2.3677241922123358
1.2020000219345093,332.0,-2.3664780270773917
1.2139999866485596,329.0,-2.3652318619424477
